#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:Q0E8S4	uniprotkb:Q9VME5	intact:EBI-9930148	intact:EBI-191523	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9vme5_drome(display_long)|uniprotkb:CG9506(orf name)|uniprotkb:slam(gene name)|psi-mi:slam(display_short)|uniprotkb:Dmel\CG9506(gene name synonym)|uniprotkb:Slam(gene name synonym)|uniprotkb:wdo(gene name synonym)|uniprotkb:Dmel_CG9506(orf name)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:P28750	intact:EBI-9930148	intact:EBI-191747|uniprotkb:A4UZR1|uniprotkb:Q9V967	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:exu_drome(display_long)|uniprotkb:exu(gene name)|psi-mi:exu(display_short)|uniprotkb:CG8994(orf name)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:Q9VJ35	intact:EBI-9930148	intact:EBI-176850|uniprotkb:Q9VJ36	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9vj35_drome(display_long)|uniprotkb:ssp3(gene name)|psi-mi:ssp3(display_short)|uniprotkb:Dmel\CG18397(gene name synonym)|uniprotkb:Ssp3(gene name synonym)|uniprotkb:Dmel_CG18397(orf name)|uniprotkb:CG10666(gene name synonym)|uniprotkb:CG18397(orf name)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:Q9V9K7	intact:EBI-9930148	intact:EBI-283668|uniprotkb:A4UZ50|uniprotkb:Q53XG1|uniprotkb:Q95TJ0|uniprotkb:Q8SWW6|intact:EBI-283674	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:srrt_drome(display_long)|uniprotkb:Arsenite-resistance protein 2 homolog(gene name synonym)|uniprotkb:Ars2(gene name)|psi-mi:Ars2(display_short)|uniprotkb:CG7843(orf name)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.35
uniprotkb:Q0E8S4	uniprotkb:Q9VSK9	intact:EBI-9930148	intact:EBI-151143	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9vsk9_drome(display_long)|uniprotkb:Pus7(gene name)|psi-mi:Pus7(display_short)|uniprotkb:CT20937(gene name synonym)|uniprotkb:Dmel\CG6745(gene name synonym)|uniprotkb:pus7(gene name synonym)|uniprotkb:CG6745(orf name)|uniprotkb:Dmel_CG6745(orf name)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:Q961C4	intact:EBI-9930148	intact:EBI-2508909|uniprotkb:Q9VC37	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q961c4_drome(display_long)|uniprotkb:CG18410(orf name)|uniprotkb:Ude(gene name)|psi-mi:Ude(display_short)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.35
uniprotkb:Q0E8S4	uniprotkb:A1Z8J5	intact:EBI-9930148	intact:EBI-109496|intact:EBI-2508150	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:a1z8j5_drome(display_long)|uniprotkb:Sha(gene name synonym)|uniprotkb:Dmel\CG13209(gene name synonym)|uniprotkb:koj(gene name synonym)|uniprotkb:lincRNA.286(gene name synonym)|uniprotkb:CG13209(orf name)|uniprotkb:Dmel_CG13209(orf name)|uniprotkb:sha(gene name)|psi-mi:sha(display_short)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
uniprotkb:Q0E8S4	intact:EBI-9922566	intact:EBI-9930148	-	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9vc59(display_short)|psi-mi:EBI-9922566(display_long)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:A1ZAV3	intact:EBI-9930148	intact:EBI-2508761	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:a1zav3_drome(display_long)|uniprotkb:MESR4(gene name)|psi-mi:MESR4(display_short)|uniprotkb:Dmel\CG4903(gene name synonym)|uniprotkb:"EP(2)0988"(gene name synonym)|uniprotkb:EP0386(gene name synonym)|uniprotkb:EP0988(gene name synonym)|uniprotkb:EP988(gene name synonym)|uniprotkb:MSR4(gene name synonym)|uniprotkb:Mesr4(gene name synonym)|uniprotkb:CG4903(orf name)|uniprotkb:Dmel_CG4903(orf name)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:Q9VVG4	intact:EBI-9930148	intact:EBI-168923|uniprotkb:Q95R79	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:exoc1_drome(display_long)|uniprotkb:Sec3(gene name)|psi-mi:Sec3(display_short)|uniprotkb:Exocyst complex component Sec3(gene name synonym)|uniprotkb:CG3885(orf name)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.35
uniprotkb:Q0E8S4	uniprotkb:Q9VAV5	intact:EBI-9930148	intact:EBI-2507779	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:q9vav5_drome(display_long)|uniprotkb:Dhc98D(gene name)|psi-mi:Dhc98D(display_short)|uniprotkb:CG1842(orf name)|uniprotkb:DHC(gene name synonym)|uniprotkb:DHC6(gene name synonym)|uniprotkb:Dhc(gene name synonym)|uniprotkb:Dmel\CG1842(gene name synonym)|uniprotkb:dhc(gene name synonym)|uniprotkb:Dmel_CG1842(orf name)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
uniprotkb:Q0E8S4	uniprotkb:P39018	intact:EBI-9930148	intact:EBI-121822|uniprotkb:B7Z0Y8|uniprotkb:A4V4N1|uniprotkb:Q9VXE1	psi-mi:q0e8s4_drome(display_long)|uniprotkb:SemaI(gene name synonym)|uniprotkb:d-sema I(gene name synonym)|uniprotkb:d-semaI(gene name synonym)|uniprotkb:"l(2)k13702"(gene name synonym)|uniprotkb:sema(gene name synonym)|uniprotkb:sema 1a(gene name synonym)|uniprotkb:sema-1a(gene name synonym)|uniprotkb:sema-I(gene name synonym)|uniprotkb:sema1a(gene name synonym)|uniprotkb:Dmel_CG18405(orf name)|uniprotkb:"BcDNA:RE36155"(gene name synonym)|uniprotkb:CT26404(gene name synonym)|uniprotkb:D-Sema 1a(gene name synonym)|uniprotkb:D-Sema I(gene name synonym)|uniprotkb:D-Sema-I(gene name synonym)|uniprotkb:D-SemaI(gene name synonym)|uniprotkb:D-semaI(gene name synonym)|uniprotkb:Dmel\CG18405(gene name synonym)|uniprotkb:Dsema 1a(gene name synonym)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Fas-IV(gene name synonym)|uniprotkb:FasIV(gene name synonym)|uniprotkb:SEMA-1A(gene name synonym)|uniprotkb:Sema 1a(gene name synonym)|uniprotkb:Sema-I(gene name synonym)|uniprotkb:Sema1A(gene name synonym)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)|uniprotkb:CG18405(orf name)	psi-mi:rs19a_drome(display_long)|uniprotkb:RpS19a(gene name)|psi-mi:RpS19a(display_short)|uniprotkb:RpS19(gene name synonym)|uniprotkb:CG4464(orf name)	psi-mi:"MI:0096"(pull down)	Lowe et al. (2014)	imex:IM-16527|pubmed:25294943	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-9955471|flannotator:CPTI-001301|imex:IM-16527-227	intact-miscore:0.46
